speaker_id,character_name,movie_idx,movie_name,gender,credit_pos
u7217,PENTCHO,m486,quantum project,m,1
u7216,MIA,m486,quantum project,f,2
u7226,MOTHER,m487,rambling rose,f,3
u7227,ROSE,m487,rambling rose,f,1
u7220,BUDDY,m487,rambling rose,m,4
u7221,DADDY,m487,rambling rose,m,2
u7223,DOLL,m487,rambling rose,f,8
u7229,WILLCOX HILLYER,m487,rambling rose,m,5
u7224,DR. MARTINSON,m487,rambling rose,m,6
u7222,DAVE WILKIE,m487,rambling rose,m,7
u7234,BILLY-BOY,m488,red white black & blue,m,0
u7249,LUKE,m489,star wars: episode vi - return of the jedi,m,1
u7245,HAN,m489,star wars: episode vi - return of the jedi,m,2
u7258,FRANK,m490,the rocky horror picture show,m,1
u7255,BRAD,m490,the rocky horror picture show,m,3
u7260,JANET,m490,the rocky horror picture show,f,2
u7283,ROCKY,m491,rocky,m,1
u7264,ADRIAN,m491,rocky,f,2
u7280,PAULIE,m491,rocky,m,3
u7265,APOLLO,m491,rocky,m,4
u7284,TRAINER,m491,rocky,m,22
u7277,MICKEY,m491,rocky,m,5
u7274,GAZZO,m491,rocky,m,7
u7276,MARIE,m491,rocky,f,12
u7288,DOLORES,m492,who framed roger rabbit,f,3
u7295,VALIANT,m492,who framed roger rabbit,m,1
u7294,ROGER RABBIT,m492,who framed roger rabbit,m,4
u7289,DOOM,m492,who framed roger rabbit,m,2
u7291,JESSICA RABBIT,m492,who framed roger rabbit,f,47
u7293,MAROON,m492,who framed roger rabbit,m,6
u7307,ROMEO,m493,romeo and juliet,m,1
u7305,MERCUTIO,m493,romeo and juliet,m,3
u7298,BENVOLIO,m493,romeo and juliet,m,8
u7303,JULIET,m493,romeo and juliet,f,2
u7306,NURSE,m493,romeo and juliet,f,5
u7323,VINCENT,m494,ronin,m,2
u7311,DEIRDRE,m494,ronin,f,3
u7320,SEAMUS,m494,ronin,m,9
u7319,SAM,m494,ronin,m,1
u7327,DWAYNE,m495,route 9,m,2
u7324,BOOTH,m495,route 9,m,1
u7328,EARL,m495,route 9,m,4
u7330,JESSE,m495,route 9,m,5
u7333,SALLY,m495,route 9,f,3
u7329,EARL'S MOTHER,m495,route 9,f,19
u7337,CARTER,m496,rush hour 2,m,2
u7341,ISABELLA,m496,rush hour 2,f,5
u7343,LEE,m496,rush hour 2,m,1
u7349,CARTER,m497,rush hour,m,8
u7354,LEE,m497,rush hour,m,2
u7352,JOHNSON,m497,rush hour,f,18
u7356,RUSS,m497,rush hour,m,17
u7367,MAGGIE,m498,runaway bride,f,1
u7366,IKE,m498,runaway bride,m,2
u7370,PEGGY,m498,runaway bride,f,3
u7364,FISHER,m498,runaway bride,m,4
u7372,ANNIE,m499,sleepless in seattle,f,7
u7389,WALTER,m499,sleepless in seattle,m,8
u7374,BECKY,m499,sleepless in seattle,f,19
u7381,JONAH,m499,sleepless in seattle,m,2
u7373,BARBARA,m499,sleepless in seattle,f,9
u7384,SAM,m499,sleepless in seattle,m,1
u7377,DR. MARCIA FIELDSTONE,m499,sleepless in seattle,f,16
u7394,ESPERANZA,m500,salt of the earth,f,5
u7413,JIMMY,m501,the salton sea,m,8
u7410,DANNY,m501,the salton sea,m,1
u7409,COLETTE,m501,the salton sea,f,9
u7417,POOH-BEAR,m501,the salton sea,m,2
u7412,GARCETTI,m501,the salton sea,m,6
u7415,LIZ,m501,the salton sea,f,10
u7423,MILLER,m502,saving private ryan,m,1
u7422,JACKSON,m502,saving private ryan,m,4
u7428,UPHAM,m502,saving private ryan,m,8
u7424,REIBEN,m502,saving private ryan,m,3
u7426,SARGE,m502,saving private ryan,m,0
u7437,DIANE,m503,say anything...,f,2
u7440,JIM,m503,say anything...,m,0
u7442,LLOYD,m503,say anything...,m,1
u7434,COREY,m503,say anything...,f,4
u7460,SCHINDLER,m504,schindler's list,m,1
u7454,GOETH,m504,schindler's list,m,3
u7461,STERN,m504,schindler's list,m,2
u7469,DEWEY,m505,scream 2,m,35
u7484,SIDNEY,m505,scream 2,f,10
u7470,GALE,m505,scream 2,f,27
u7467,DEBBIE SALT,m505,scream 2,f,29
u7468,DEREK,m505,scream 2,m,26
u7472,HALLIE,m505,scream 2,f,11
u7500,VOICE,m506,scream 3,m,3
u7492,GALE,m506,scream 3,f,6
u7497,SIDNEY,m506,scream 3,f,5
u7491,DEWEY,m506,scream 3,m,23
u7493,JENNIFER,m506,scream 3,f,21
u7516,STU,m507,scream,m,15
u7502,BILLY,m507,scream,m,7
u7514,SHERIFF BURKE,m507,scream,m,14
u7515,SIDNEY,m507,scream,f,6
u7510,MAN,m507,scream,m,0
u7503,CASEY,m507,scream,f,1
u7506,GALE,m507,scream,f,9
u7504,DEWEY,m507,scream,m,13
u7517,TATUM,m507,scream,f,11
u7513,RANDY,m507,scream,m,16
u7522,MILLS,m508,seven,m,0
u7518,CAPTAIN,m508,seven,m,14
u7524,SOMERSET,m508,seven,m,0
u7521,JOHN DOE,m508,seven,m,0
u7526,TRACY,m508,seven,f,0
u7533,ETHAN,m509,the searchers,m,1
u7542,MARTIN,m509,the searchers,m,2
u7531,CLAYTON,m509,the searchers,m,4
u7539,LAURIE,m509,the searchers,f,3
u7546,ELLEN,m510,seven days to live,f,6
u7548,MARTIN,m510,seven days to live,m,7
u7573,WILL,m511,shakespeare in love,m,5
u7557,HENSLOWE,m511,shakespeare in love,m,1
u7556,FENNYMAN,m511,shakespeare in love,m,2
u7569,VIOLA,m511,shakespeare in love,f,16
u7572,WESSEX,m511,shakespeare in love,m,18
u7576,DAVID,m512,shallow grave,m,2
u7574,ALEX,m512,shallow grave,m,3
u7582,MCCALL,m512,shallow grave,m,4
u7580,JULIET,m512,shallow grave,f,1
u7579,HUGO,m512,shallow grave,m,5
u7588,GEORGE,m513,shampoo,m,1
u7586,FELICIA,m513,shampoo,f,4
u7597,LESTER,m513,shampoo,m,5
u7589,GEORGE'S VOICE,m513,shampoo,m,0
u7587,FELICIA'S VOICE,m513,shampoo,f,0
u7598,LORNA,m513,shampoo,f,13
u7593,JACKIE,m513,shampoo,f,2
u7594,JILL,m513,shampoo,f,3
u7603,POPE,m513,shampoo,m,6
u7614,JACK,m514,the shining,m,1
u7608,DANNY,m514,the shining,m,3
u7619,WENDY,m514,the shining,f,2
u7611,GRADY,m514,the shining,m,7
u7617,ULLMAN,m514,the shining,m,5
u7624,UNCLE AL,m515,silver bullet,m,0
u7621,MARTY,m515,silver bullet,m,3
u7637,MOTHER SUPERIOR,m516,sister act,f,2
u7628,CHRISTY,m516,sister act,m,0
u7641,VINCE,m516,sister act,m,6
u7633,MARY PATRICK,m516,sister act,f,3
u7632,MARY LAZARUS,m516,sister act,f,5
u7635,MARY ROBERT,m516,sister act,f,4
u7629,EDDIE,m516,sister act,m,7
u7649,ICHABOD,m517,sleepy hollow,m,1
u7645,DOCTOR LANCASTER,m517,sleepy hollow,m,8
u7646,FATHER STEENWYCK,m517,sleepy hollow,m,0
u7658,YOUNG MASBATH,m517,sleepy hollow,m,11
u7650,KATRINA,m517,sleepy hollow,f,2
u7659,BILL,m518,sling blade,m,9
u7666,KARL,m518,sling blade,m,1
u7674,WOOLRIDGE,m518,sling blade,m,7
u7662,DOYLE,m518,sling blade,m,2
u7667,LINDA,m518,sling blade,f,6
u7663,FRANK,m518,sling blade,m,5
u7673,VAUGHAN,m518,sling blade,m,4
u7668,MARSHA,m518,sling blade,f,12
u7683,RASHID,m519,smoke,m,8
u7675,APRIL,m519,smoke,f,19
u7682,PAUL,m519,smoke,m,6
u7676,AUGGIE,m519,smoke,m,4
u7684,RUBY,m519,smoke,f,13
u7686,VINNIE,m519,smoke,m,10
u7677,AUNT EM,m519,smoke,f,11
u7678,CYRUS,m519,smoke,m,12
u7702,NELS,m520,snow falling on cedars,m,6
u7696,HOOKS,m520,snow falling on cedars,m,7
u7694,HATSUE,m520,snow falling on cedars,f,2
u7697,ISHMAEL,m520,snow falling on cedars,m,1
u7701,MORAN,m520,snow falling on cedars,m,9
u7713,JOE,m522,some like it hot,m,2
u7712,JERRY,m522,some like it hot,m,3
u7720,SPATS,m522,some like it hot,m,4
u7722,SUGAR,m522,some like it hot,f,1
u7717,OSGOOD,m522,some like it hot,m,6
u7715,MULLIGAN,m522,some like it hot,m,5
u7729,KAT,m523,the wedding date,f,1
u7730,NICK,m523,the wedding date,m,2
u7728,JEFFREY,m523,the wedding date,m,6
u7735,CAMILLE,m524,sounder,f,29
u7739,DAVID LEE,m524,sounder,m,3
u7748,NATHAN LEE,m524,sounder,m,2
u7750,REBECCA,m524,sounder,f,1
u7770,STAN,m525,south park: bigger longer & uncut,m,1
u7754,CARTMAN,m525,south park: bigger longer & uncut,m,1
u7761,KYLE,m525,south park: bigger longer & uncut,m,2
u7769,SATAN,m525,south park: bigger longer & uncut,m,1
u7768,SADDAM HUSSEIN,m525,south park: bigger longer & uncut,m,2
u7772,TERRANCE,m525,south park: bigger longer & uncut,m,2
u7765,PHILLIP,m525,south park: bigger longer & uncut,m,1
u7777,BARNES,m526,spacejacked,m,1
u7786,TAYLOR,m526,spacejacked,m,3
u7784,PILOT,m526,spacejacked,m,16
u7779,DAWN,m526,spacejacked,f,2
u7802,THEO,m527,spare me,m,1000
u7791,BREEZE,m527,spare me,m,1000
u7801,SID,m527,spare me,m,1000
u7800,SHEILA,m527,spare me,f,1000
u7792,BUZZ,m527,spare me,m,1000
u7796,KASTLE,m527,spare me,m,1000
u7805,BARNES,m528,sphere,m,4
u7806,BETH,m528,sphere,f,2
u7811,NORMAN,m528,sphere,m,1
u7809,HARRY,m528,sphere,m,3
u7814,TED,m528,sphere,m,5
u7816,BEN,m529,star wars,m,5
u7821,HAN,m529,star wars,m,2
u7824,LUKE,m529,star wars,m,1
u7828,ACE,m530,starship troopers,m,4
u7837,JOHNNY,m530,starship troopers,m,1
u7830,CARL,m530,starship troopers,m,5
u7831,CARMEN,m530,starship troopers,f,3
u7843,ZANDER,m530,starship troopers,m,8
u7833,DIZZY,m530,starship troopers,f,2
u7840,RASCZAK,m530,starship troopers,m,9
u7849,KIRK,m531,star trek: the motion picture,m,1
u7847,DECKER,m531,star trek: the motion picture,m,10
u7853,SPOCK,m531,star trek: the motion picture,m,2
u7856,ANN,m532,state and main,f,6
u7869,JOE,m532,state and main,m,0
u7867,DOUG,m532,state and main,m,5
u7870,MARTY,m532,state and main,m,45
u7877,WALT,m532,state and main,m,35
u7860,BOB,m532,state and main,m,41
u7863,CLAIRE,m532,state and main,f,43
u7878,ANNABELLE,m533,stepmom,f,0
u7879,BEN,m533,stepmom,m,5
u7883,JACKIE,m533,stepmom,f,2
u7885,RACHEL,m533,stepmom,f,0
u7884,LUKE,m533,stepmom,m,3
u7898,SCOOBY,m534,storytelling,m,15
u7889,CONSUELO,m534,storytelling,f,20
u7894,MIKEY,m534,storytelling,m,18
u7900,TOBY,m534,storytelling,m,12
u7890,EDITOR,m534,storytelling,f,25
u7901,VI,m534,storytelling,f,1
u7892,MARCUS,m534,storytelling,m,2
u7895,MR SCOTT,m534,storytelling,m,0
u7897,PAM,m534,storytelling,f,0
u7928,PRESIDENT MUFFLEY,m536,dr. strangelove or: how i learned to stop worrying and love the bomb,m,0
u7921,GENERAL SCHMUCK,m536,dr. strangelove or: how i learned to stop worrying and love the bomb,m,0
u7927,MAJOR MANDRAKE,m536,dr. strangelove or: how i learned to stop worrying and love the bomb,m,0
u7919,GENERAL JACK D. RIPPER,m536,dr. strangelove or: how i learned to stop worrying and love the bomb,m,0
u7920,GENERAL RIPPER,m536,dr. strangelove or: how i learned to stop worrying and love the bomb,m,0
u7926,MAJOR KONG,m536,dr. strangelove or: how i learned to stop worrying and love the bomb,m,0
u7925,LT. ZOGG,m536,dr. strangelove or: how i learned to stop worrying and love the bomb,m,0
u7936,JEFF,m537,suburbia,m,6
u7931,BEE-BEE,m537,suburbia,f,8
u7940,SOOZE,m537,suburbia,f,2
u7932,BUFF,m537,suburbia,m,9
u7942,TIM,m537,suburbia,m,3
u7934,ERICA,m537,suburbia,f,5
u7937,NAZEER,m537,suburbia,m,4
u7938,PONY,m537,suburbia,m,1
u7950,KANSAS,m538,sugar & spice,f,4
u7952,LUCY,m538,sugar & spice,f,7
u7944,DIANE,m538,sugar & spice,f,2
u7949,JACK,m538,sugar & spice,m,8
u7953,MRS. HILL,m538,sugar & spice,f,9
u7959,GILLIS,m539,sunset blvd.,m,1
u7955,ARTIE,m539,sunset blvd.,m,7
u7956,BETTY,m539,sunset blvd.,f,4
u7965,NORMA,m539,sunset blvd.,f,2
u7962,MAX,m539,sunset blvd.,m,3
u7980,ZALTAR,m540,supergirl,m,3
u7978,SELENA,m540,supergirl,f,1
u7968,BIANCA,m540,supergirl,f,5
u7979,SUPERGIRL,m540,supergirl,f,2
u7970,ETHAN,m540,supergirl,m,4
u7975,LUCY,m540,supergirl,f,10
u7974,LINDA,m540,supergirl,f,2
u7977,NIGEL,m540,supergirl,m,6
u7986,GUS,m541,superman iii,m,2
u7983,CLARK,m541,superman iii,m,1
u7988,LANA,m541,superman iii,f,5
u7994,ROSS,m541,superman iii,m,8
u7997,VERA,m541,superman iii,f,6
u7998,CLARK,m542,superman ii,m,2
u8004,LOIS,m542,superman ii,f,6
u8015,CLARK,m543,superman iv: the quest for peace,m,1
u8018,LACY,m543,superman iv: the quest for peace,f,8
u8020,LEX,m543,superman iv: the quest for peace,m,2
u8019,LENNY,m543,superman iv: the quest for peace,m,5
u8034,LUTHOR,m544,superman,m,2
u8026,CLARK,m544,superman,m,3
u8033,LOIS,m544,superman,f,8
u8038,SUPERMAN,m544,superman,m,3
u8027,EVE,m544,superman,f,10
u8036,OTIS,m544,superman,m,4
u8045,MITCHELL,m545,the sweet hereafter,m,1
u8040,BILLY,m545,the sweet hereafter,m,14
u8046,NICOLE,m545,the sweet hereafter,f,3
u8049,SAM,m545,the sweet hereafter,m,4
u8048,RISA,m545,the sweet hereafter,f,6
u8041,DOLORES,m545,the sweet hereafter,f,5
u8050,SCHWARTZ,m545,the sweet hereafter,m,23
u8054,ZOE,m545,the sweet hereafter,m,2
u8065,SIDNEY,m546,sweet smell of success,m,2
u8066,STEVE,m546,sweet smell of success,m,4
u8059,HUNSECKER,m546,sweet smell of success,m,1
u8067,SUSAN,m546,sweet smell of success,f,3
u8062,RITA,m546,sweet smell of success,f,8
u8063,SALLY,m546,sweet smell of success,f,5
u8074,SARAH,m547,terminator 2: judgment day,f,2
u8077,TERMINATOR,m547,terminator 2: judgment day,m,1
u8072,JOHN,m547,terminator 2: judgment day,m,3
u8081,DAVID,m548,taking sides,m,3
u8083,EMMI,m548,taking sides,f,4
u8088,STEVE,m548,taking sides,m,1
u8084,FURTWNGLER,m548,taking sides,m,0
u8086,RODE,m548,taking sides,m,5
u8096,SARAH,m549,the terminator,f,3
u8095,REESE,m549,the terminator,m,2
u8114,NICHOLAS,m550,the game,m,1
u8103,CHRISTINE,m550,the game,f,3
u8104,CONRAD,m550,the game,m,2
u8107,FEINGOLD,m550,the game,m,4
u8110,ILSA,m550,the game,f,6
u8123,NELL,m551,the haunting,f,4
u8119,MARROW,m551,the haunting,m,1
u8124,THEO,m551,the haunting,f,2
u8141,VALENTINE,m552,the limey,m,7
u8126,ADHARA,m552,the limey,f,8
u8137,STACY,m552,the limey,m,6
u8142,WILSON,m552,the limey,m,1
u8130,ED,m552,the limey,m,3
u8131,ELAINE,m552,the limey,f,2
u8140,UNCLE JOHN,m552,the limey,m,5
u8150,ED,m553,the man who wasn't there,m,1
u8144,BIRDY,m553,the man who wasn't there,f,7
u8146,CREIGHTON,m553,the man who wasn't there,m,6
u8147,DAVE,m553,the man who wasn't there,m,4
u8149,DORIS,m553,the man who wasn't there,f,2
u8155,RIEDENSCHNEIDER,m553,the man who wasn't there,m,9
u8151,FRANK,m553,the man who wasn't there,m,3
u8162,D'AGOSTA,m554,the relic,m,2
u8171,PENDERGAST,m554,the relic,m,0
u8164,FROCK,m554,the relic,m,4
u8170,MARGO,m554,the relic,f,1
u8186,TRUMAN,m555,the truman show,m,1
u8173,CHRISTOF,m555,the truman show,m,43
u8177,INTERVIEWER,m555,the truman show,m,0
u8179,MARLON,m555,the truman show,m,3
u8180,MERYL,m555,the truman show,f,2
u8198,SCULLY,m556,the x files,f,2
u8197,MULDER,m556,the x files,m,1
u8201,WELL-MANICURED MAN,m556,the x files,m,3
u8196,KURTZWEIL,m556,the x files,m,5
u8203,CATHERINE,m557,the cell,f,1
u8207,MIRIAM,m557,the cell,f,4
u8208,NOVAK,m557,the cell,m,10
u8211,ANNA,m558,the third man,f,2
u8218,MARTINS,m558,the third man,m,1
u8213,CALLOWAY,m558,the third man,m,4
u8215,CRABBIN,m558,the third man,m,10
u8216,HARRY,m558,the third man,m,3
u8221,PORTER,m558,the third man,m,6
u8230,RICHARD,m559,the beach,m,1
u8226,DAFFY,m559,the beach,m,6
u8240,DANNY,m560,the believer,m,1
u8236,CARLA,m560,the believer,f,8
u8239,CURTIS,m560,the believer,m,6
u8244,GUY,m560,the believer,m,16
u8250,MIRIAM,m560,the believer,f,32
u8246,KYLE,m560,the believer,m,18
u8262,JOHANA,m561,le grand bleu,f,1
u8258,DUFFY,m561,le grand bleu,m,8
u8259,ENZO,m561,le grand bleu,m,3
u8261,JACQUES,m561,le grand bleu,m,2
u8268,SALLY,m561,le grand bleu,f,11
u8273,HAMMER,m562,the hebrew hammer,m,35
u8272,ESTHER,m562,the hebrew hammer,f,2
u8274,MOHAMMED,m562,the hebrew hammer,m,4
u8280,CHARLIE,m563,the leopard man,m,7
u8284,GALBRAITH,m563,the leopard man,m,5
u8285,JERRY,m563,the leopard man,m,1
u8286,KIKI,m563,the leopard man,f,3
u8300,LOMBARD,m564,the lost son,m,1
u8292,DEBORAH,m564,the lost son,f,2
u8295,EMILY,m564,the lost son,f,3
u8297,GIANT,m564,the lost son,m,14
u8299,JANE,m564,the lost son,f,0
u8306,MRS SPITZ,m564,the lost son,f,0
u8304,MARTIN,m564,the lost son,m,13
u8311,RHIAN,m564,the lost son,m,0
u8322,CHARLES,m565,the messenger,m,0
u8315,AULON,m565,the messenger,m,0
u8329,JEANNE,m565,the messenger,f,0
u8316,BEAUPERE,m565,the messenger,m,0
u8321,CAUCHON,m565,the messenger,m,0
u8332,MAN,m565,the messenger,m,0
u8333,PRIEST,m565,the messenger,m,0
u8355,SZPILMAN,m566,the pianist,m,1
u8345,HENRYK,m566,the pianist,m,4
u8362,STEWART,m567,the piano,m,3
u8358,BAINES,m567,the piano,m,2
u8364,BLACK MAN,m568,the sting,m,0
u8366,COLEMAN,m568,the sting,m,12
u8375,HOOKER,m568,the sting,m,2
u8377,LONNEGAN,m568,the sting,m,3
u8370,FLOYD,m568,the sting,m,14
u8372,GONDORFF,m568,the sting,m,1
u8378,LORETTA,m568,the sting,f,11
u8400,NICK,m569,the thin man,m,1
u8391,DOROTHY,m569,the thin man,f,3
u8406,WYNANT,m569,the thin man,f,3
u8398,MIMI,m569,the thin man,f,5
u8394,GUILD,m569,the thin man,m,4
u8401,NORA,m569,the thin man,f,2
u8396,JULIA,m569,the thin man,f,11
u8399,MORELLI,m569,the thin man,m,12
u8408,EPPS,m570,three kings,m,0
u8410,WES,m570,three kings,f,19
u8409,JAEGER,m570,three kings,m,0
u8419,THX,m571,thx 1138,m,1
u8414,LUH,m571,thx 1138,f,4
u8417,SEN,m571,thx 1138,m,2
u8418,SRT,m571,thx 1138,m,3
u8424,GLASS,m572,ticker,m,3
u8443,MARIETTE,m573,trouble in paradise,f,2
u8437,GASTON,m573,trouble in paradise,m,3
u8439,GIRON,m573,trouble in paradise,m,6
u8440,LILY,m573,trouble in paradise,f,1
u8462,ROSE,m574,titanic,f,2
u8450,CAL,m574,titanic,m,3
u8455,JACK,m574,titanic,m,1
u8465,ANYA,m575,transatlantic merry-go-round,f,10
u8470,LOTHER,m575,transatlantic merry-go-round,m,8
u8467,BRETT,m575,transatlantic merry-go-round,m,1
u8475,SALLY,m575,transatlantic merry-go-round,f,2
u8472,MCKINNEY,m575,transatlantic merry-go-round,m,14
u8476,SHORTIE,m575,transatlantic merry-go-round,m,0
u8469,DENBY,m575,transatlantic merry-go-round,m,3
u8468,DAN,m575,transatlantic merry-go-round,m,4
u8471,MARY,m575,transatlantic merry-go-round,f,0
u8484,DOC,m576,tombstone,m,2
u8498,WYATT,m576,tombstone,m,1
u8487,JOSEPHINE,m576,tombstone,f,12
u8490,MATTIE,m576,tombstone,f,15
u8492,MORGAN,m576,tombstone,m,4
u8496,VIRGIL,m576,tombstone,m,3
u8506,HARMSWAY,m577,tomorrow never dies,m,0
u8500,BOND,m577,tomorrow never dies,m,1
u8519,WADE,m577,tomorrow never dies,m,7
u8516,SIDNEY,m577,tomorrow never dies,m,0
u8523,GIDEON,m578,to sleep with anger,m,1
u8521,BABE BROTHER,m578,to sleep with anger,m,6
u8527,LINDA,m578,to sleep with anger,f,7
u8533,SUZIE,m578,to sleep with anger,f,3
u8524,HARRY,m578,to sleep with anger,m,11
u8540,MRS. DAVIS,m579,toy story,f,0
u8534,ANDY,m579,toy story,m,8
u8545,WOODY,m579,toy story,m,1
u8536,BUZZ,m579,toy story,m,2
u8546,FINN,m580,the magic toyshop,m,3
u8548,MELANIE,m580,the magic toyshop,f,1
u8570,ROBERT,m581,traffic,m,9
u8552,ARNIE,m581,traffic,m,71
u8563,HELENA,m581,traffic,f,45
u8553,BARBARA,m581,traffic,f,70
u8557,CASTRO,m581,traffic,m,18
u8561,GORDON,m581,traffic,m,19
u8588,SICK BOY,m582,trainspotting,m,3
u8589,SPUD,m582,trainspotting,m,2
u8587,RENTON,m582,trainspotting,m,1
u8580,DIANE,m582,trainspotting,f,6
u8591,TOMMY,m582,trainspotting,m,4
u8590,SWANNEY,m582,trainspotting,m,7
u8604,SYBOK,m583,star trek v: the final frontier,m,9
u8598,KIRK,m583,star trek v: the final frontier,m,1
u8602,SPOCK,m583,star trek v: the final frontier,m,2
u8611,FLYNN,m584,tron,m,1
u8609,DILLINGER,m584,tron,m,3
u8617,TRON,m584,tron,m,2
u8624,HELEN,m585,true lies,f,2
u8623,HARRY,m585,true lies,m,1
u8622,GIB,m585,true lies,m,3
u8628,SIMON,m585,true lies,m,4
u8631,ALABAMA,m586,true romance,f,2
u8637,DICK,m586,true romance,m,6
u8633,CLARENCE,m586,true romance,m,1
u8641,ELVIS,m586,true romance,m,1000
u8640,ELLIOT,m586,true romance,m,8
u8645,LEE,m586,true romance,m,11
u8634,CLIFF,m586,true romance,m,3
u8638,DIMES,m586,true romance,m,17
u8650,NICHOLSON,m586,true romance,m,18
u8657,COLE,m587,twelve monkeys,m,1
u8666,RAILLY,m587,twelve monkeys,f,13
u8663,JEFFREY,m587,twelve monkeys,m,18
u8668,BLIND MAN,m588,u-turn,m,0
u8677,JOHN,m588,u-turn,m,0
u8671,DARRELL,m588,u-turn,m,0
u8679,SHERIFF,m588,u-turn,m,0
u8674,GRACE,m588,u-turn,f,0
u8675,JAKE,m588,u-turn,m,0
u8676,JENNY,m588,u-turn,f,0
u8682,BLIND MAN,m589,u turn,m,5
u8683,BOBBY,m589,u turn,m,1
u8693,TOBY,m589,u turn,m,17
u8688,JAKE,m589,u turn,m,8
u8689,JENNY,m589,u turn,f,18
u8685,DARRELL,m589,u turn,m,2
u8687,GRACE,m589,u turn,f,6
u8697,DAVID,m590,unbreakable,m,1
u8698,ELIJAH,m590,unbreakable,m,2
u8702,MEGAN,m590,unbreakable,f,0
u8700,JEREMY,m590,unbreakable,m,0
u8712,LITTLE BILL,m591,unforgiven,m,2
u8716,SKINNY,m591,unforgiven,m,11
u8709,DELILAH,m591,unforgiven,f,8
u8714,MUNNY,m591,unforgiven,m,1
u8719,WW,m591,unforgiven,f,0
u8713,LITTLE SUE,m591,unforgiven,f,12
u8717,THE KID,m591,unforgiven,m,0
u8715,NED,m591,unforgiven,m,3
u8718,WILL,m591,unforgiven,m,1
u8728,KUJAN,m592,the usual suspects,m,6
u8725,KEATON,m592,the usual suspects,m,2
u8732,VERBAL,m592,the usual suspects,m,5
u8744,GALVIN,m593,verdict,m,0
u8748,KATHY,m593,verdict,f,0
u8752,MICKEY,m593,verdict,m,0
u8749,LAURA,m593,verdict,f,0
u8764,MIDGE,m594,vertigo,f,3
u8759,ELSTER,m594,vertigo,f,2
u8767,SCOTTIE,m594,vertigo,m,1
u8761,JUDY,m594,vertigo,f,2
u8762,MADELEINE,m594,vertigo,f,2
u8768,ADAM,m595,very bad things,m,7
u8777,MOORE,m595,very bad things,m,2
u8776,MICHEAL,m595,very bad things,m,0
u8770,BOYD,m595,very bad things,m,4
u8771,FISHER,m595,very bad things,m,1
u8773,LIZ,m595,very bad things,f,0
u8782,DON JAIME,m596,viridiana,m,3
u8797,VIRIDIANA,m596,viridiana,f,1
u8786,JORGE,m596,viridiana,m,2
u8803,PARKER,m597,virtuosity,m,1
u8802,MADISON,m597,virtuosity,f,2
u8801,LINDENMEYER,m597,virtuosity,m,4
u8805,SID 6.7,m597,virtuosity,m,3
u8810,BREAN,m598,wag the dog,m,2
u8819,MOSS,m598,wag the dog,m,0
u8808,AMES,m598,wag the dog,f,3
u8836,GEKKO,m599,wall street,m,9
u8830,BUD,m599,wall street,m,1
u8840,MARV,m599,wall street,m,5
u8831,CARL,m599,wall street,m,13
u8843,ROGER,m599,wall street,f,35
u8834,DARIEN,m599,wall street,f,38
u8859,CLAIRE,m601,what lies beneath,f,1
u8858,CAITLIN,m601,what lies beneath,f,2
u8860,DR. DRAYTON,m601,what lies beneath,m,16
u8864,MRS. FEUR,m601,what lies beneath,f,0
u8862,JODY,m601,what lies beneath,f,7
u8867,NORMAN,m601,what lies beneath,m,5
u8880,ROWAN,m603,the witching hour,m,0
u8879,MICHAEL,m603,the witching hour,m,0
u8872,CARLOTTA,m603,the witching hour,f,0
u8885,CARTER,m604,white angel,f,1
u8889,STECKLER,m604,white angel,m,2
u8902,TED,m605,who's your daddy?,m,0
u8891,CHARLIE,m605,who's your daddy?,m,0
u8904,UNCLE BILLY,m605,who's your daddy?,m,0
u8899,JULIE,m605,who's your daddy?,f,0
u8900,MOM,m605,who's your daddy?,f,0
u8893,DAD,m605,who's your daddy?,m,0
u8894,GINGER,m605,who's your daddy?,f,0
u8898,JIMMY,m605,who's your daddy?,m,0
u8916,SAM,m606,wild things,m,2
u8914,RAY,m606,wild things,m,1
u8909,GLORIA,m606,wild things,f,6
u8912,KELLY,m606,wild things,f,5
u8918,SUZIE,m606,wild things,f,3
u8919,ARTEMUS,m607,wild wild west,m,2
u8923,JIM,m607,wild wild west,m,0
u8924,MIGUELITO,m607,wild wild west,m,0
u8920,CASSANDRA,m607,wild wild west,f,0
u8931,MADMARTIGAN,m608,willow,m,1
u8937,WILLOW,m608,willow,m,3
u8933,RAZIEL,m608,willow,f,5
u8941,ELI,m609,witness,m,5
u8938,BOOK,m609,witness,m,1
u8946,SAMUEL,m609,witness,m,4
u8947,SCHAEFFER,m609,witness,m,3
u8945,RACHEL,m609,witness,f,2
u8950,DOROTHY,m610,the wizard of oz,f,1
u8951,GLINDA,m610,the wizard of oz,f,6
u8958,PROFESSOR,m610,the wizard of oz,m,2
u8960,TIN MAN,m610,the wizard of oz,m,5
u8954,LION,m610,the wizard of oz,m,4
u8959,SCARECROW,m610,the wizard of oz,m,3
u8966,CHRISTMAS,m611,the world is not enough,f,4
u8965,BOND,m611,the world is not enough,m,1
u8970,M,m611,the world is not enough,m,1
u8968,ELEKTRA,m611,the world is not enough,f,2
u8974,ZUKOVSKY,m611,the world is not enough,m,5
u8985,LAURIE,m612,watchmen,f,1
u8988,RORSCHACH,m612,watchmen,m,4
u8990,VEIDT,m612,watchmen,m,3
u8979,DR. MANHATTAN,m612,watchmen,m,2
